Salary,SalaryBin,Age,Gender,Designation,Tenure,JobCity,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
200000.0,< 250k,25,female,other,0,noida,70.0,state,2008,79.0,state,2,B.Tech/B.E.,EC,81.2,1,Tamil Nadu,2012,475,545,455,0.008154775235,415.0,133.0,,0.8192,0.2668,-0.2714,-1.11277,0.0284
350000.0,250k - 500k,24,male,software engineer,1,chennai,89.8,cbse,2008,60.0,cbse,2,B.Tech/B.E.,EC,74.0,0,Uttar Pradesh,2013,640,540,485,0.6493897148,475.0,,,1.8517,1.5444,1.3933,-1.8824,1.0554
350000.0,250k - 500k,26,female,software engineer,2,bangalore,84.0,state,2006,69.58,state,2,MCA,CS,79.0,0,Tamil Nadu,2012,385,515,555,0.6707431514,455.0,,,0.51,1.4368,-0.1988,-1.11277,0.4234
325000.0,250k - 500k,24,male,systems engineer,1,pune,88.8,cbse,2010,70.04,cbse,2,B.Tech/B.E.,CS,76.0,0,Orissa,2014,650,680,485,0.3565364877,415.0,,346.0,-1.1644,0.0459,0.1637,-0.2344,-1.244
225000.0,< 250k,23,female,software engineer,1,chennai,84.0,cbse,2009,68.0,cbse,2,B.Tech/B.E.,EC,71.0,0,Madhya Pradesh,2013,615,450,310,0.6493897148,,356.0,,-1.0208,0.0459,-0.9122,-0.4879,0.2889
400000.0,250k - 500k,25,male,quality assurance,3,bangalore,79.6,cbse,2008,65.6,cbse,2,B.Tech/B.E.,CS,67.0,0,Chhattisgarh,2012,485,470,430,0.8194165298,505.0,,,-1.8083,-1.8393,-1.1422,1.0024,-1.2354
320000.0,250k - 500k,24,female,systems engineer,1,bangalore,81.7,state,2008,88.7,state,2,B.Tech/B.E.,CS,75.35,0,Andhra Pradesh,2012,335,530,430,0.8422483223,505.0,,469.0,0.99,0.8784,0.9322,-1.3753,0.2889
350000.0,250k - 500k,27,male,software engineer,0,gurgaon,75.4,state,2005,49.0,state,2,MCA,CS,74.0,1,Delhi,2015,440,555,430,0.6493897148,,,,-2.7443,0.8027,-0.1996,-1.3753,0.585
200000.0,< 250k,24,female,engineer(other),0,bangalore,75.0,icse,2010,66.8,cbse,2,B.Tech/B.E.,EC,68.5,0,Uttar Pradesh,2014,370,470,260,0.05316030528,385.0,196.0,,1.1336,1.7109,0.1637,0.7798,0.4805
470000.0,250k - 500k,26,female,software engineer,2,gurgaon,65.3,state,2006,74.0,state,2,MCA,CS,89.0,0,Jharkhand,2013,505,555,715,0.9538997751,585.0,,530.0,0.2718,0.3789,-0.4511,0.3995,0.6721
240000.0,< 250k,22,male,data scientist,0,bangalore,82.46,state,2010,79.67,state,2,B.Tech/B.E.,ME,69.46,1,Maharashtra,2014,395,495,470,0.9716634908,,,,0.1282,-0.1206,-0.6048,1.0333,-0.8608
95000.0,< 250k,25,male,quality assurance,1,bangalore,80.0,state,2007,62.6,state,2,B.Tech/B.E.,EC,78.0,0,Orissa,2012,445,485,415,0.9107701642,,433.0,,1.6692,1.2808,0.9623,0.1798,0.0284
95000.0,< 250k,27,male,software engineer,1,bangalore,64.57,state,2005,49.67,state,2,MCA,CS,81.48,0,Tamil Nadu,2013,380,560,455,0.4867470084,565.0,,376.0,-0.3027,-0.1206,-0.2974,0.7798,-1.0524
325000.0,250k - 500k,22,male,software engineer,1,bangalore,78.1,state,2009,72.6,state,2,B.Tech/B.E.,EC,74.8,0,Uttar Pradesh,2013,450,425,485,0.6944793277,,366.0,,-0.0154,-1.1196,-1.2196,0.3995,-1.244
120000.0,< 250k,25,male,software engineer,1,noida,72.2,cbse,2008,69.2,cbse,2,B.Tech/B.E.,CS,63.4,1,Karnataka,2013,475,460,615,0.4867470084,515.0,,376.0,1.5644,0.5454,0.6248,-1.8824,0.4805
410000.0,250k - 500k,27,male,other,3,bangalore,66.3,icse,2007,66.67,icse,2,B.Tech/B.E.,CS,68.75,1,Karnataka,2011,505,415,395,0.7656735812,485.0,,,-1.3447,0.5008,-1.3599,1.4724,-0.6035
225000.0,< 250k,22,male,quality assurance,1,bangalore,67.0,state,2009,73.8,state,2,B.Tech/B.E.,ME,69.75,0,Punjab,2014,275,400,385,0.725984148,365.0,,,0.4155,-0.1206,0.4711,1.4136,0.6721
180000.0,< 250k,27,female,data scientist,1,other,70.4,state,2006,53.6,state,2,MCA,CS,76.5,1,Karnataka,2013,430,525,560,0.9522455729,585.0,,,1.1336,1.0449,1.547,-0.1076,1.6302
120000.0,< 250k,22,male,software engineer,1,other,78.0,state,2010,66.6,cbse,2,B.Tech/B.E.,CS,70.0,0,Haryana,2014,370,300,485,0.3565364877,435.0,,346.0,-0.5899,-3.1176,-0.7585,-0.2344,-2.5853
420000.0,250k - 500k,24,male,software engineer,1,bangalore,71.5,state,2008,68.0,state,2,B.Tech/B.E.,CS,72.18,0,Uttar Pradesh,2013,285,630,665,0.4508765845,395.0,,,-1.308,-2.1186,-1.0659,0.653,-2.5853
340000.0,250k - 500k,23,male,data scientist,1,chennai,92.0,cbse,2010,73.4,cbse,2,B.Tech/B.E.,EC,75.8,1,Delhi,2014,650,605,680,0.928793649,,,438.0,0.2718,0.0459,0.3174,-0.7415,-2.2021
205000.0,< 250k,23,female,support,1,bangalore,79.0,state,2010,72.5,state,2,B.Tech/B.E.,EC,66.43,1,Karnataka,2014,525,360,370,0.2987691286,,,,-0.0154,1.0449,-0.1437,-0.6147,1.4386
375000.0,250k - 500k,25,male,systems engineer,2,gurgaon,91.0,cbse,2007,88.0,cbse,1,B.Tech/B.E.,EC,70.68,1,Delhi,2011,735,535,625,0.9952657057,475.0,533.0,,-2.1175,-1.8393,-3.537,2.1774,-0.4455
200000.0,< 250k,23,female,software engineer,0,gurgaon,83.4,cbse,2009,80.0,cbse,2,B.Tech/B.E.,EC,62.0,0,Haryana,2014,565,435,554,0.9913975837,385.0,516.0,,-1.4992,0.3448,1.1074,1.4724,0.5419
330000.0,250k - 500k,23,male,software engineer,1,chennai,86.0,state,2010,88.0,state,1,B.Tech/B.E.,CS,69.0,0,Tamil Nadu,2014,580,485,665,0.6226429158,505.0,,407.0,0.2718,0.0459,0.3174,0.0192,-0.4776
260000.0,250k - 500k,27,male,other,3,kolkata,81.3,state,2006,76.3,state,2,B.Tech/B.E.,EL,78.0,1,West Bengal,2010,545,505,525,0.2294817549,395.0,266.0,,-0.5719,0.6568,-0.344,-0.6428,-0.4455
300000.0,250k - 500k,23,male,software engineer,2,bangalore,76.0,cbse,2009,80.0,cbse,2,B.Tech/B.E.,CS,65.0,0,Uttar Pradesh,2013,465,510,530,0.6707431514,455.0,,,-0.5899,0.2124,0.4711,-0.7415,0.2889
370000.0,250k - 500k,25,male,software engineer,2,gurgaon,76.0,state,2008,76.0,state,2,B.Tech/B.E.,CS,76.5,0,Uttar Pradesh,2012,465,435,415,0.4138382558,385.0,,,-0.4173,0.5008,-0.7794,0.5323,0.3049
550000.0,500k - 1M,23,female,software engineer,1,hyderabad,90.0,state,2009,82.1,state,2,B.Tech/B.E.,CS,85.0,0,Telangana,2014,640,530,705,0.4867470084,615.0,,376.0,0.99,0.7119,-0.1437,-1.1218,0.8637
325000.0,250k - 500k,23,male,quality assurance,1,bangalore,82.0,cbse,2010,78.8,cbse,1,B.Tech/B.E.,CS,71.0,0,Himachal Pradesh,2014,555,610,795,0.9967444869,495.0,,623.0,-0.3027,0.3789,-0.2974,-0.6147,-0.8608
95000.0,< 250k,24,male,software engineer,1,bangalore,62.13,state,2010,74.0,state,2,B.Tech/B.E.,CS,65.6,0,Uttar Pradesh,2013,475,610,415,0.9168699611,555.0,,,0.99,-0.2871,-0.2974,0.5262,-2.3937
145000.0,< 250k,27,male,sales,1,bangalore,59.71,state,2007,54.14,state,2,MCA,CS,74.2,1,Karnataka,2013,265,420,310,0.1447898895,295.0,,284.0,-0.3027,-1.2861,0.7785,0.2727,-1.4356
240000.0,< 250k,23,female,software engineer,0,noida,81.8,cbse,2010,71.0,cbse,2,B.Tech/B.E.,CS,65.5,0,Uttar Pradesh,2015,405,625,390,0.8194165298,505.0,,,-0.0154,0.5454,1.547,-0.995,0.8637
300000.0,250k - 500k,23,female,software engineer,1,noida,79.0,cbse,2012,74.0,cbse,2,B.Tech/B.E.,EC,64.4,0,Uttar Pradesh,2013,535,475,515,0.3760595867,,300.0,,0.2718,0.7119,0.9322,-0.3612,-0.6692
605000.0,500k - 1M,23,male,software engineer,2,hyderabad,78.8,cbse,2009,87.0,cbse,2,B.Tech/B.E.,CS,77.4,0,Haryana,2013,570,630,870,0.9795217443,625.0,,,0.5591,0.0459,0.1637,0.1459,0.4805
470000.0,250k - 500k,26,male,systems engineer,3,bangalore,80.67,state,2007,75.67,state,2,B.Tech/B.E.,CS,81.4,0,Orissa,2012,515,365,535,0.6493897148,,,,0.626,-0.1232,-0.0537,-0.17277,-0.6035
95000.0,< 250k,25,male,software engineer,0,mumbai,77.88,state,2008,81.5,state,2,B.Tech/B.E.,EC,58.54,0,Maharashtra,2012,630,580,485,0.4369626481,395.0,,,-0.8772,-1.2861,-0.9122,1.9207,0.4805
225000.0,< 250k,24,male,software engineer,1,kolkata,65.0,state,2008,67.6,state,2,B.Tech/B.E.,CS,63.99,0,Punjab,2013,465,620,635,0.9837499665,635.0,,,-2.1698,-2.1186,-1.2196,0.0192,-2.9686
485000.0,250k - 500k,25,male,management,2,mumbai,82.4,cbse,2008,68.0,cbse,2,B.Tech/B.E.,CS,67.23,0,Uttar Pradesh,2012,555,485,445,0.4883479768,405.0,,,1.4374,0.9688,-0.0537,-1.11277,-0.2875
205000.0,< 250k,24,female,other,0,gurgaon,73.2,cbse,2008,57.6,cbse,2,B.Tech/B.E.,EC,68.2,0,Madhya Pradesh,2012,475,505,375,0.6226429158,,,407.0,-0.0154,0.5454,0.7785,-1.5021,-1.0524
240000.0,< 250k,24,female,software engineer,2,other,93.0,cbse,2009,87.0,cbse,2,B.Tech/B.E.,CS,76.0,0,Kerala,2013,630,605,535,0.2378028398,585.0,,315.0,-0.5899,0.5454,-0.4511,-0.4879,0.8637
700000.0,500k - 1M,26,female,support,3,bangalore,73.0,cbse,2007,68.0,cbse,2,B.Tech/B.E.,CS,78.0,0,Uttar Pradesh,2012,475,500,415,0.6493897148,,,,0.9737,0.0328,-0.344,-0.1727,-0.0506
250000.0,< 250k,25,male,systems engineer,2,chennai,69.0,state,2009,61.3,state,2,B.Tech/B.E.,EC,69.0,0,Andhra Pradesh,2013,430,425,295,0.3387863472,175.0,292.0,,0.1282,0.5454,-0.6048,0.0192,-1.0524
430000.0,250k - 500k,26,male,software engineer,5,pune,88.53,state,2006,82.33,state,2,B.Tech/B.E.,CS,60.0,1,Maharashtra,2010,575,575,665,0.9954647186,685.0,,,0.6646,0.0328,-0.9245,-2.1704,0.5024
430000.0,250k - 500k,25,male,software engineer,2,jaipur,86.0,state,2007,88.33,state,2,B.Tech/B.E.,CS,74.28,0,Maharashtra,2012,554,655,655,0.9682374959,605.0,,,1.2828,1.2028,0.7083,-1.11277,0.5024
300000.0,250k - 500k,24,male,software engineer,2,pune,88.5,state,2009,88.45,state,2,B.Tech/B.E.,CS,70.0,1,Tamil Nadu,2013,570,560,485,0.8431237267,515.0,,,-2.0262,0.0459,0.9322,-1.2486,0.8637
350000.0,250k - 500k,25,male,software engineer,2,bangalore,88.6,state,2007,96.75,state,2,B.Tech/B.E.,EC,73.71,1,Tamil Nadu,2012,365,455,554,0.538386893,,333.0,,0.2782,0.6568,-0.6343,-0.34897,-0.2875
200000.0,< 250k,23,female,project manager,0,bangalore,84.6,cbse,2009,84.25,state,2,B.Tech/B.E.,CS,69.0,1,Tamil Nadu,2013,525,595,495,0.2378028398,505.0,,315.0,1.2772,1.2114,0.6248,-0.4879,-0.2859
330000.0,250k - 500k,22,male,sales,1,noida,86.0,cbse,2010,86.0,cbse,2,B.Tech/B.E.,EL,66.67,0,Uttarakhand,2014,675,610,605,0.8957765016,465.0,,,0.4155,1.2114,-0.2974,-0.1076,0.4805
240000.0,< 250k,22,female,support,1,hyderabad,69.0,state,2009,83.0,state,2,B.Tech/B.E.,CS,71.64,1,Telangana,2013,500,420,430,0.744758354,375.0,,438.0,0.5591,1.2114,0.7785,-1.1218,1.247
160000.0,< 250k,21,male,software engineer,1,other,77.0,state,2009,67.8,state,2,B.Tech/B.E.,EC,68.06,0,Uttar Pradesh,2014,360,330,310,0.6493897148,,356.0,,-0.8772,-2.1186,0.1637,0.9066,-1.8189
300000.0,250k - 500k,23,female,data scientist,1,pune,93.38,state,2010,78.5,state,1,B.Tech/B.E.,CE,65.7,1,Maharashtra,2014,545,605,680,0.6796446409,,,,0.2718,-0.4536,0.4711,-1.1218,0.0973
240000.0,< 250k,25,male,software engineer,0,pune,52.93,state,2008,64.0,state,2,B.Tech/B.E.,CS,73.0,0,Maharashtra,2014,325,375,370,0.9113952784,495.0,,500.0,0.2718,-0.1206,0.3174,-1.8824,-0.4776
320000.0,250k - 500k,22,male,systems engineer,0,hyderabad,78.17,state,2010,77.85,state,2,B.Tech/B.E.,EL,76.85,1,Rajasthan,2014,675,495,545,0.9976982614,,,,1.1336,0.3789,0.1637,-0.7415,-0.6692
230000.0,< 250k,25,male,software engineer,2,chennai,72.36,state,2007,80.83,state,2,B.Tech/B.E.,EC,63.0,1,Tamil Nadu,2011,370,460,340,0.538386893,455.0,333.0,,-0.159,-0.6201,-0.2974,-1.1218,0.0973
440000.0,250k - 500k,25,male,management,3,jaipur,87.33,state,2008,82.46,state,2,B.Tech/B.E.,ME,73.83,0,Rajasthan,2012,640,610,650,0.9956137966,,,,1.2828,0.8128,0.0914,-0.8778,0.6603
240000.0,< 250k,23,male,software engineer,1,bangalore,76.0,state,2009,66.0,state,2,B.Tech/B.E.,CS,72.0,1,Rajasthan,2013,545,485,340,0.1447898895,395.0,,284.0,-0.159,0.8784,0.01,-1.1218,0.4805
450000.0,250k - 500k,26,male,software engineer,2,hyderabad,80.0,cbse,2007,71.0,cbse,2,B.Tech/B.E.,CS,74.97,0,Punjab,2012,525,455,515,0.6359787565,445.0,,,-3.3539,-0.5523,-2.0131,0.0623,-2.0253
325000.0,250k - 500k,26,male,quality assurance,2,pune,84.75,state,2008,75.6,state,2,B.Tech/B.E.,EC,94.7,1,Karnataka,2013,510,545,780,0.538386893,,333.0,,0.2718,-0.6201,-0.6048,0.7798,0.0973
405000.0,250k - 500k,24,male,software engineer,0,hyderabad,76.0,cbse,2009,72.0,cbse,2,B.Tech/B.E.,EC,67.8,1,Karnataka,2013,590,525,635,0.4935963873,465.0,324.0,,0.99,0.7119,1.2396,-1.5021,1.0554
450000.0,250k - 500k,24,male,systems engineer,2,pune,63.0,cbse,2008,66.0,cbse,2,B.Tech/B.E.,CS,65.55,0,Madhya Pradesh,2012,435,465,465,0.7040904121,465.0,,,-3.6631,-2.1513,0.0914,1.32553,-1.2354
325000.0,250k - 500k,23,female,systems engineer,1,bangalore,86.67,cbse,2010,74.3,state,2,B.Tech/B.E.,EC,79.0,0,Orissa,2014,710,650,500,0.4935963873,455.0,324.0,,0.5591,0.8784,0.4711,-0.6147,-0.0943
300000.0,250k - 500k,25,male,software engineer,3,bangalore,77.6,state,2008,71.2,state,2,B.Tech/B.E.,CS,68.0,0,Tamil Nadu,2012,425,605,475,0.3084005829,355.0,,,-0.881,0.5008,-0.4891,-0.6428,0.7788
390000.0,250k - 500k,25,male,engineer(other),2,pune,73.06,state,2008,73.67,state,2,B.Tech/B.E.,ME,59.5,0,Maharashtra,2012,395,485,415,0.9788553024,,,,-0.4173,0.3448,-1.2148,-0.2902,-0.7615
280000.0,250k - 500k,23,male,software engineer,1,hyderabad,74.3,state,2008,75.6,state,2,B.Tech/B.E.,CS,65.3,0,Uttar Pradesh,2012,520,560,485,0.8431237267,515.0,,,-0.5899,1.0449,0.7785,0.653,0.0973
95000.0,< 250k,24,male,sales,1,noida,62.4,cbse,2009,64.8,cbse,2,B.Tech/B.E.,ME,63.1,0,Uttar Pradesh,2013,335,330,355,0.5982806915,,,,-1.1644,0.7119,0.6248,1.1601,0.4805
150000.0,< 250k,26,male,software engineer,1,new delhi,76.0,state,2006,73.0,state,2,B.Tech/B.E.,CS,78.7,0,Uttar Pradesh,2011,385,475,305,0.9168699611,555.0,,,0.2009,0.0328,0.3817,-0.5253,0.0284
280000.0,250k - 500k,28,male,software engineer,2,bangalore,65.16,state,2004,60.01,state,2,B.Tech/B.E.,CS,71.52,0,Uttar Pradesh,2010,505,485,585,0.9743961125,615.0,,,-0.1082,-0.2793,0.672,-0.6428,0.5024
180000.0,< 250k,22,male,data scientist,1,gurgaon,82.2,cbse,2010,81.0,cbse,1,B.Tech/B.E.,EC,81.0,0,Uttar Pradesh,2014,395,425,460,0.7833035367,525.0,388.0,,1.4208,1.2114,1.7007,-0.7415,0.4805
220000.0,< 250k,23,female,support,1,bangalore,66.33,state,2009,60.0,state,2,B.Tech/B.E.,CS,67.38,0,Uttar Pradesh,2013,580,595,520,0.276047228,345.0,,,-0.0154,0.0459,0.9322,-0.1076,-1.244
325000.0,250k - 500k,25,male,systems engineer,1,mumbai,89.0,cbse,2009,80.0,cbse,2,B.Tech/B.E.,CS,65.6,0,Uttar Pradesh,2014,595,545,500,0.744758354,465.0,,438.0,-0.0154,-0.7866,1.2396,-1.8824,-1.8189
330000.0,250k - 500k,21,male,software engineer,0,gurgaon,66.0,state,2010,74.0,state,2,B.Tech/B.E.,EC,75.5,0,Uttar Pradesh,2015,310,460,620,0.7833035367,,388.0,,-2.6007,-1.4526,-1.527,0.653,-3.9266
315000.0,250k - 500k,24,male,software engineer,1,gurgaon,72.2,icse,2008,67.8,cbse,2,B.Tech/B.E.,ME,70.14,0,Chhattisgarh,2013,585,605,585,0.725984148,455.0,,,1.1336,0.2124,1.0859,-1.2486,-0.2859
205000.0,< 250k,23,female,software engineer,0,gurgaon,88.8,cbse,2008,70.2,cbse,2,B.Tech/B.E.,CS,71.0,0,Haryana,2013,455,555,405,0.8422483223,445.0,,469.0,1.1336,0.0459,0.3174,-1.8824,-0.0943
325000.0,250k - 500k,23,male,systems engineer,1,bangalore,76.5,cbse,2010,81.8,cbse,1,B.Tech/B.E.,CS,76.4,1,Delhi,2014,380,645,620,0.9912306253,675.0,,592.0,0.5591,1.0449,0.1637,-1.7556,0.6721
105000.0,< 250k,23,male,software engineer,1,chennai,89.2,state,2010,91.33,state,2,B.Tech/B.E.,EC,70.0,0,Tamil Nadu,2014,325,470,415,0.03056599114,375.0,,,0.7027,-0.4536,-0.1437,-0.7415,-0.6692
500000.0,250k - 500k,23,male,software engineer,1,pune,85.4,cbse,2010,71.6,cbse,2,B.Tech/B.E.,CS,84.0,0,Uttarakhand,2014,555,620,575,0.9113952784,725.0,,500.0,-1.8825,0.5454,-1.3733,-0.2344,1.4386
320000.0,250k - 500k,28,female,software engineer,4,other,76.0,state,2006,77.0,state,2,B.Tech/B.E.,CS,68.0,0,Kerala,2010,465,325,295,0.276047228,345.0,,,1.592,0.9688,1.2525,-0.4078,0.8183
480000.0,250k - 500k,25,male,software engineer,2,noida,88.3,state,2006,83.4,state,2,B.Tech/B.E.,CS,76.58,0,Uttar Pradesh,2011,645,605,595,0.9014895714,545.0,,,1.7465,0.8128,0.5269,-2.1704,0.1864
150000.0,< 250k,23,male,software engineer,0,kolkata,91.4,icse,2010,81.2,cbse,1,B.Tech/B.E.,CS,73.0,0,Bihar,2015,755,640,740,0.9988761081,685.0,,653.0,-0.2632,0.8993,-0.4226,-0.3414,0.1275
540000.0,500k - 1M,27,male,systems engineer,3,mumbai,76.0,state,2006,76.0,state,2,MCA,CS,66.0,0,Punjab,2011,665,365,375,0.4883479768,405.0,,,-2.1175,-0.2793,0.8171,0.8848,-0.6035
400000.0,250k - 500k,24,male,software engineer,1,gurgaon,81.2,state,2008,66.0,state,2,B.Tech/B.E.,ME,54.54,0,Punjab,2013,465,535,400,0.6541074745,295.0,,,-0.8772,-0.9531,-1.0659,0.9066,-1.0524
430000.0,250k - 500k,25,male,support,2,bangalore,68.8,cbse,2008,63.0,cbse,2,B.Tech/B.E.,CS,65.67,0,Uttar Pradesh,2012,305,455,365,0.5632678237,425.0,,,-0.1082,-0.7473,0.2366,0.7673,0.3049
200000.0,< 250k,23,female,support,0,chennai,86.0,state,2010,84.0,state,2,B.Tech/B.E.,EC,75.0,0,Tamil Nadu,2014,380,390,500,0.6493897148,,356.0,,-0.159,0.3789,1.0859,-0.995,-1.0524
625000.0,500k - 1M,25,male,data scientist,1,bangalore,88.0,state,2009,84.0,state,1,B.Tech/B.E.,ME,73.1,0,Karnataka,2013,745,570,695,0.04219243354,840.0,,,-0.7335,-0.7866,-0.4511,-1.5021,-1.8189
450000.0,250k - 500k,27,male,software engineer,3,gurgaon,73.0,state,2007,64.0,state,2,B.Tech/B.E.,EC,63.81,0,Uttar Pradesh,2012,595,385,535,0.124502074,,233.0,,-0.4173,0.8128,0.0914,1.5899,-0.2875
380000.0,250k - 500k,26,male,software engineer,3,bangalore,76.0,state,2006,76.0,state,2,MCA,CS,70.0,0,Tamil Nadu,2012,505,545,445,0.8841225116,535.0,,,0.3941,0.5008,-0.6343,0.62043,-1.3934
335000.0,250k - 500k,22,female,systems engineer,1,bangalore,82.4,icse,2009,69.16,icse,2,B.Tech/B.E.,CS,84.0,0,Uttar Pradesh,2014,615,470,470,0.744758354,365.0,,438.0,0.5591,1.3779,1.2396,-0.995,0.2889
200000.0,< 250k,22,male,systems engineer,1,noida,70.0,state,2010,57.8,state,2,B.Tech/B.E.,EC,63.0,0,Haryana,2014,335,485,410,0.05316030528,,196.0,,-0.8772,-1.2861,-0.4511,-0.2344,-0.8608
335000.0,250k - 500k,25,male,software engineer,1,kolkata,61.0,cbse,2008,60.4,cbse,2,B.Tech/B.E.,CS,76.0,1,West Bengal,2013,535,480,390,0.2378028398,515.0,,315.0,1.4208,1.7109,0.7785,-0.995,-1.4356
145000.0,< 250k,24,male,project manager,1,hyderabad,80.0,state,2008,90.6,state,2,B.Tech/B.E.,ME,61.0,1,Telangana,2012,345,495,575,0.1847715766,,,,1.5533,1.7488,1.688,-1.1422,0.1864
100000.0,< 250k,27,female,software engineer,1,bangalore,77.6,state,2006,74.5,state,2,B.Tech/B.E.,EC,65.55,1,Karnataka,2010,275,455,395,0.124502074,255.0,233.0,,1.1283,0.9688,1.1074,1.1199,0.8183
320000.0,250k - 500k,23,male,systems engineer,1,bangalore,80.33,state,2010,83.0,state,2,B.Tech/B.E.,other,80.0,0,Karnataka,2014,490,445,465,0.9246099394,,,,0.99,0.5454,0.4711,-1.6289,-2.2021
275000.0,250k - 500k,24,male,software engineer,1,bangalore,71.6,state,2009,80.8,state,2,B.Tech/B.E.,CS,70.38,0,Madhya Pradesh,2013,420,470,415,0.2378028398,485.0,,315.0,0.8463,1.2114,-0.6048,1.6672,-0.0943
280000.0,250k - 500k,22,male,software engineer,0,bangalore,74.0,cbse,2010,70.0,cbse,2,B.Tech/B.E.,CS,75.3,0,Uttarakhand,2014,450,495,575,0.4867470084,544.0,,376.0,-2.1698,-2.2851,-0.9122,0.3995,-3.1602
600000.0,500k - 1M,25,male,data scientist,3,bangalore,74.0,state,2008,63.0,state,2,B.Tech/B.E.,EC,65.0,0,Haryana,2011,375,445,445,0.02331216824,,166.0,,0.51,-0.7473,0.672,-0.7603,0.0284
180000.0,< 250k,28,male,software engineer,1,bangalore,69.0,state,2004,62.0,state,2,B.Tech/B.E.,CS,80.0,0,Bihar,2009,545,545,725,0.8841225116,535.0,,,-0.4173,0.0328,-1.2148,1.0024,0.3444
180000.0,< 250k,24,male,software engineer,1,new delhi,59.2,cbse,2009,56.0,cbse,2,B.Tech/B.E.,CS,65.0,0,Rajasthan,2014,440,555,310,0.9113952784,555.0,,500.0,-1.4517,-1.1196,-0.6048,0.9066,-0.8608
120000.0,< 250k,23,male,data scientist,1,noida,69.85,icse,2010,65.2,cbse,2,B.Tech/B.E.,ME,66.17,0,Uttarakhand,2014,475,605,470,0.2067106183,,,,-0.4463,0.0459,-0.9122,0.2727,-1.0524
370000.0,250k - 500k,24,female,software engineer,2,noida,80.0,state,2008,65.0,state,2,B.Tech/B.E.,CS,76.0,0,Uttar Pradesh,2012,645,515,425,0.5632678237,425.0,,,1.1283,0.3838,-1.2511,-0.7603,0.6603
325000.0,250k - 500k,26,female,quality assurance,2,pune,87.0,state,2006,67.0,state,2,B.Tech/B.E.,EC,71.0,0,Maharashtra,2011,345,395,435,0.8246664007,,400.0,,0.51,0.9688,0.9623,-0.4078,0.1864
300000.0,250k - 500k,23,female,software engineer,0,bangalore,75.0,cbse,2010,71.6,cbse,2,B.Tech/B.E.,EC,75.04,0,Uttar Pradesh,2014,465,535,555,0.6493897148,345.0,356.0,,-0.3027,-0.6201,-3.525,-0.2344,-1.4356
180000.0,< 250k,25,male,software engineer,1,chennai,89.0,state,2008,71.0,state,2,B.Tech/B.E.,EC,65.2,1,Tamil Nadu,2013,615,530,465,0.6493897148,405.0,,500.0,0.4155,0.8784,0.01,-2.3895,1.0554
305000.0,250k - 500k,23,male,software engineer,1,hyderabad,77.0,state,2009,91.7,state,2,B.Tech/B.E.,CS,70.0,1,Telangana,2014,345,340,445,0.7357957092,475.0,,,-1.1644,-1.9521,-1.0659,-1.1218,-0.6692
450000.0,250k - 500k,26,female,software engineer,4,bangalore,91.0,state,2007,82.0,state,2,B.Tech/B.E.,CS,76.0,0,Karnataka,2011,425,465,525,0.8194165298,505.0,,,1.1283,-0.1232,0.8171,-1.7004,0.5024
390000.0,250k - 500k,26,male,data scientist,2,noida,82.0,cbse,2008,70.0,cbse,2,B.Tech/B.E.,other,82.7,0,Tamil Nadu,2013,485,655,495,0.6493897148,525.0,,,0.99,1.3779,1.2396,-0.2344,-0.2859
150000.0,< 250k,23,male,software engineer,0,jaipur,68.0,icse,2009,64.0,icse,2,B.Tech/B.E.,CS,61.12,0,Uttar Pradesh,2013,415,400,265,0.08005528134,404.0,,253.0,0.99,1.0449,1.7007,1.4136,0.8637
155000.0,< 250k,25,male,data scientist,2,other,79.68,state,2008,65.83,state,2,B.Tech/B.E.,ME,79.4,0,Karnataka,2012,435,554,515,0.4906369559,,,,-1.8083,-0.9033,-1.0697,0.2973,-0.406
300000.0,250k - 500k,26,female,sales,2,new delhi,72.0,icse,2008,62.0,cbse,2,B.Tech/B.E.,CS,72.18,0,Punjab,2012,500,470,445,0.6493897148,,,,0.1282,-0.4536,-0.1437,-0.6147,-0.4776
510000.0,500k - 1M,27,female,quality assurance,4,pune,72.0,state,2005,74.0,state,2,B.Tech/B.E.,EC,68.9,1,Telangana,2010,315,415,385,0.538386893,465.0,333.0,,0.3555,-0.2793,0.2366,-1.8179,-0.6035
185000.0,< 250k,23,male,software engineer,1,mumbai,69.4,cbse,2010,63.4,cbse,2,B.Tech/B.E.,CS,76.4,0,Punjab,2014,535,610,460,0.1447898895,535.0,,284.0,0.8463,0.8784,0.4711,-1.8824,0.4805
240000.0,< 250k,24,male,software engineer,1,chennai,65.4,state,2009,65.8,state,2,B.Tech/B.E.,EC,67.69,0,Maharashtra,2013,455,495,465,0.4369626481,495.0,,,-0.4463,-1.2861,1.547,-0.1076,-0.0943
240000.0,< 250k,25,male,project manager,2,other,62.34,cbse,2006,59.0,state,2,B.Tech/B.E.,EC,66.66,0,Madhya Pradesh,2011,565,395,555,0.2294817549,,266.0,,0.8192,-0.1232,-0.9245,-0.0552,1.1343
